# Depth-Dose Distribution (PDD)
# Depth(mm) Dose(Gy)
# Bragg Peak at: 161 mm, 3.44845 Gy
159.0000	2.8195
160.0000	3.4209
161.0000	3.4485
162.0000	2.6702
163.0000	0.7957
164.0000	0.2800
165.0000	0.0530
166.0000	0.0161
167.0000	0.0055
168.0000	0.0012
169.0000	0.0000
170.0000	0.0000
171.0000	0.0000
172.0000	0.0000
173.0000	0.0000
174.0000	0.0000
175.0000	0.0000
176.0000	0.0000
177.0000	0.0000
178.0000	0.0000
179.0000	0.0000
180.0000	0.0000
181.0000	0.0000
182.0000	0.0000
183.0000	0.0000
184.0000	0.0000
185.0000	0.0000
186.0000	0.0000
187.0000	0.0000
188.0000	0.0000
189.0000	0.0000
190.0000	0.0000
191.0000	0.0000
192.0000	0.0000
193.0000	0.0000
194.0000	0.0000
195.0000	0.0000
196.0000	0.0000
197.0000	0.0000
198.0000	0.0000
199.0000	0.0000
200.0000	0.0000
201.0000	0.0000
202.0000	0.0000
203.0000	0.0000
204.0000	0.0000
205.0000	0.0000
206.0000	0.0000
207.0000	0.0000
208.0000	0.0000
209.0000	0.0000
210.0000	0.0000
211.0000	0.0000
212.0000	0.0000
213.0000	0.0000
214.0000	0.0000
215.0000	0.0000
216.0000	0.0000
217.0000	0.0000
218.0000	0.0000
219.0000	0.0000
220.0000	0.0000
221.0000	0.0000
222.0000	0.0000
223.0000	0.0000
224.0000	0.0000
225.0000	0.0000
226.0000	0.0000
227.0000	0.0000
228.0000	0.0000
229.0000	0.0000
230.0000	0.0000
231.0000	0.0000
232.0000	0.0000
233.0000	0.0000
234.0000	0.0000
235.0000	0.0000
236.0000	0.0000
237.0000	0.0000
238.0000	0.0000
239.0000	0.0000
240.0000	0.0000
241.0000	0.0000
242.0000	0.0000
243.0000	0.0000
244.0000	0.0000
245.0000	0.0000
246.0000	0.0000
247.0000	0.0000
248.0000	0.0000
249.0000	0.0000
250.0000	0.0000
251.0000	0.0000
252.0000	0.0000
253.0000	0.0000
254.0000	0.0000
255.0000	0.0000
256.0000	0.0000
257.0000	0.0000
258.0000	0.0000
259.0000	0.0000
260.0000	0.0000
261.0000	0.0000
262.0000	0.0000
263.0000	0.0000
264.0000	0.0000
265.0000	0.0000
266.0000	0.0000
267.0000	0.0000
268.0000	0.0000
269.0000	0.0000
270.0000	0.0000
271.0000	0.0000
272.0000	0.0000
273.0000	0.0000
274.0000	0.0000
275.0000	0.0000
276.0000	0.0000
277.0000	0.0000
278.0000	0.0000
279.0000	0.0000
280.0000	0.0000
281.0000	0.0000
282.0000	0.0000
283.0000	0.0000
284.0000	0.0000
285.0000	0.0000
286.0000	0.0000
287.0000	0.0000
288.0000	0.0000
289.0000	0.0000
290.0000	0.0000
291.0000	0.0000
292.0000	0.0000
293.0000	0.0000
294.0000	0.0000
295.0000	0.0000
296.0000	0.0000
297.0000	0.0000
298.0000	0.0000
299.0000	0.0000
300.0000	0.0000
301.0000	0.0000
302.0000	0.0000
303.0000	0.0000
304.0000	0.0000
305.0000	0.0000
306.0000	0.0000
307.0000	0.0000
308.0000	0.0000
309.0000	0.0000
310.0000	0.0000
311.0000	0.0000
312.0000	0.0000
313.0000	0.0000
314.0000	0.0000
315.0000	0.0000
316.0000	0.0000
317.0000	0.0000
318.0000	0.0000
319.0000	0.0000
